------------------------

T2 Curve Fit Results
25.06.2019 15:40
------------------------

------------------------
Pulse Separ.  : 0.100 ms
Data Points   : 75
Dummy Echoes  : 0
Expon. Order  : 1
Modifications : 0
Storing Data  : 0
------------------------



------------------------
SampleId: '1'
------------------------
Amplitude  :   113.33  %
         +/-     0.05  %
T2         :   0.7623 ms
         +/-   0.0008 ms
Offset     :    0.077  %
         +/-    0.007  %
------------------------

Bruker BioSpin GmbH: the minispec
DataType=1
DataLimits=0.26928,18.8285,75
DataUnit=ms,%
c:\users\bruker\documents\joao_ambrozetto\cpmg-amostrae\amostrae_cpmg.app
25.06.2019 15:41:06

0.26928	79.8428
0.52008	57.1268
0.77088	41.3594
1.02168	29.645
1.27248	21.4366
1.52328	15.4353
1.77408	11.2017
2.02488	8.02774
2.27568	5.90361
2.52648	4.23849
2.77728	3.1398
3.02808	2.22179
3.27888	1.73348
3.52968	1.26959
3.78048	0.913131
4.03128	0.693393
4.28208	0.52737
4.53288	0.434592
4.78368	0.366229
5.03448	0.283217
5.28528	0.229503
5.53608	0.170907
5.78688	0.200205
6.03768	0.17579
6.28848	0.122076
6.53928	0.11231
6.79008	0.102544
7.04088	0.097661
7.29168	0.11231
7.54248	0.107427
7.79328	0.0732458
8.04408	0.092778
8.29488	0.092778
8.54568	0.0439475
8.79648	0.0585966
9.04728	0.102544
9.29808	0.0439475
9.54888	0.092778
9.79968	0.126959
10.0505	0.0537136
10.3013	0.0439475
10.5521	0.0781288
10.8029	0.0488305
11.0537	0.0537136
11.3045	0.0683627
11.5553	0.0781288
11.8061	0.0537136
12.0569	0.0439475
12.3077	0.0341814
12.5585	0.0439475
12.8093	0.0634797
13.0601	0.0292983
13.3109	0.0537136
13.5617	0.0488305
13.8125	0.0634797
14.0633	0.0537136
14.3141	0.0732458
14.5649	0.0585966
14.8157	0.0292983
15.0665	0.0634797
15.3173	0.0585966
15.5681	0.0683627
15.8189	0.0488305
16.0697	0.0292983
16.3205	0.0683627
16.5713	0.0341814
16.8221	0.0439475
17.0729	0.0585966
17.3237	0.0585966
17.5745	0.0341814
17.8253	0.0488305
18.0761	0.0488305
18.3269	0.0341814
18.5777	0.0146492
18.8285	0.0097661
